

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
011.554  000.090  000.090: require('lazy.core.handler.event')
011.557  000.171  000.081: require('lazy.core.handler.ft')
011.653  000.093  000.093: require('lazy.core.handler.cmd')
011.749  000.093  000.093: require('lazy.core.handler.keys')
014.035  000.150  000.150: require('vim.inspect')
014.917  000.427  000.427: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/filetype.lua
016.393  000.071  000.071: require('tailscheme.palette')
016.395  000.187  000.116: require('tailscheme.theme')
016.396  000.491  000.304: require('tailscheme')
016.963  001.077  000.586: sourcing /Users/win/.local/share/nvim/lazy/tailscheme/colors/tailscheme.vim
018.925  000.139  000.139: require('mason-core.functional')
019.004  000.077  000.077: require('mason-core.path')
019.097  000.092  000.092: require('mason.settings')
019.109  000.462  000.154: require('mason-core.log')
019.151  000.610  000.148: require('mason-core.EventEmitter')
019.266  000.114  000.114: require('mason-core.optional')
019.399  000.065  000.065: require('mason-core.async')
019.451  000.051  000.051: require('mason-core.async.uv')
019.454  000.187  000.071: require('mason-core.fs')
019.516  000.061  000.061: require('mason-registry.sources')
019.623  000.049  000.049: require('mason-core.functional.data')
019.721  000.097  000.097: require('mason-core.functional.function')
019.728  000.211  000.065: require('mason-core.functional.list')
019.736  001.447  000.264: require('mason-registry')
020.012  000.102  000.102: require('mason-core.functional.relation')
020.137  000.115  000.115: require('mason-core.functional.logic')
020.151  000.358  000.140: require('mason-core.platform')
020.329  000.177  000.177: require('mason-lspconfig.settings')
020.333  000.597  000.062: require('mason-lspconfig')
020.347  002.753  000.709: require('mason-tool-installer')
020.362  002.865  000.112: sourcing /Users/win/.local/share/nvim/lazy/mason-tool-installer.nvim/plugin/mason-tool-installer.lua
021.467  000.184  000.184: require('fidget.spinner.patterns')
021.470  000.279  000.095: require('fidget.spinner')
021.601  000.129  000.129: require('fidget.options')
021.606  000.502  000.094: require('fidget.progress.display')
021.931  000.171  000.171: require('fidget.logger')
022.955  000.434  000.434: require('vim.lsp.log')
023.367  000.410  000.410: require('vim.lsp.protocol')
023.685  000.105  000.105: require('vim.lsp._snippet')
023.759  000.072  000.072: require('vim.highlight')
023.764  000.003  000.003: require('vim.F')
023.773  000.402  000.222: require('vim.lsp.util')
023.823  001.641  000.395: require('vim.lsp.handlers')
023.916  000.092  000.092: require('vim.lsp.rpc')
024.017  000.099  000.099: require('vim.lsp.sync')
024.101  000.084  000.084: require('vim.lsp.semantic_tokens')
024.196  000.093  000.093: require('vim.lsp.buf')
024.258  000.062  000.062: require('vim.lsp.diagnostic')
024.357  000.097  000.097: require('vim.lsp.codelens')
024.414  002.481  000.314: require('vim.lsp')
024.418  002.811  000.159: require('fidget.progress.lsp')
024.663  000.058  000.058: require('fidget.poll')
024.670  000.121  000.062: require('fidget.notification.model')
024.766  000.094  000.094: require('fidget.notification.window')
024.844  000.077  000.077: require('fidget.notification.view')
024.851  000.362  000.070: require('fidget.notification')
024.853  000.435  000.073: require('fidget.progress.handle')
024.859  003.924  000.176: require('fidget.progress')
024.967  000.107  000.107: require('fidget.commands')
025.096  000.073  000.073: require('fidget.integration.nvim-tree')
025.176  000.077  000.077: require('fidget.integration.xcodebuild-nvim')
025.178  000.209  000.059: require('fidget.integration')
025.195  004.583  000.342: require('fidget')
028.021  000.034  000.034: sourcing /Users/win/.local/share/nvim/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
029.016  000.532  000.532: require('nvim-web-devicons.icons-default')
029.114  001.077  000.545: require('nvim-web-devicons')
030.069  000.160  000.160: require('nvim-tree.notify')
030.078  000.287  000.126: require('nvim-tree.events')
030.349  000.063  000.063: require('nvim-tree.log')
030.508  000.053  000.053: require('nvim-tree.iterators.node-iterator')
030.535  000.184  000.131: require('nvim-tree.utils')
030.589  000.054  000.054: require('nvim-tree.git.utils')
030.652  000.062  000.062: require('nvim-tree.git.runner')
030.714  000.061  000.061: require('nvim-tree.watcher')
030.768  000.054  000.054: require('nvim-tree.explorer.node')
030.771  000.589  000.113: require('nvim-tree.git')
030.826  000.054  000.054: require('nvim-tree.explorer.watch')
030.933  000.055  000.055: require('nvim-tree.explorer.node-builders')
030.991  000.057  000.057: require('nvim-tree.explorer.sorters')
031.095  000.051  000.051: require('nvim-tree.marks')
031.097  000.105  000.054: require('nvim-tree.explorer.filters')
031.217  000.068  000.068: require('nvim-tree.view')
031.260  000.162  000.094: require('nvim-tree.live-filter')
031.261  000.435  000.056: require('nvim-tree.explorer.explore')
031.341  000.079  000.079: require('nvim-tree.explorer.reload')
031.343  001.264  000.107: require('nvim-tree.explorer')
031.345  001.715  000.163: require('nvim-tree.core')
031.458  000.112  000.112: require('nvim-tree.renderer.components.padding')
031.563  000.103  000.103: require('nvim-tree.renderer.components.icons')
031.631  000.067  000.067: require('nvim-tree.renderer.components.full-name')
031.835  000.057  000.057: require('nvim-tree.enum')
031.900  000.063  000.063: require('nvim-tree.renderer.decorator')
031.902  000.199  000.079: require('nvim-tree.renderer.decorator.bookmarks')
031.954  000.051  000.051: require('nvim-tree.renderer.decorator.copied')
032.006  000.051  000.051: require('nvim-tree.renderer.decorator.cut')
032.124  000.066  000.066: require('nvim-tree.diagnostics')
032.252  000.126  000.126: require('vim.diagnostic')
032.255  000.248  000.056: require('nvim-tree.renderer.decorator.diagnostics')
032.357  000.101  000.101: require('nvim-tree.renderer.decorator.git')
032.458  000.049  000.049: require('nvim-tree.buffers')
032.459  000.102  000.053: require('nvim-tree.renderer.decorator.modified')
032.520  000.060  000.060: require('nvim-tree.renderer.decorator.opened')
032.524  000.892  000.079: require('nvim-tree.renderer.builder')
032.528  002.977  000.088: require('nvim-tree.renderer')
032.531  003.092  000.115: require('nvim-tree.lib')
032.699  000.168  000.168: require('nvim-tree.appearance')
033.095  000.055  000.055: require('nvim-tree.actions.finders.find-file')
033.149  000.053  000.053: require('nvim-tree.actions.finders.search-node')
033.150  000.163  000.055: require('nvim-tree.actions.finders')
033.335  000.056  000.056: require('nvim-tree.actions.reloaders')
033.339  000.125  000.070: require('nvim-tree.actions.fs.copy-paste')
033.397  000.057  000.057: require('nvim-tree.actions.fs.create-file')
033.455  000.057  000.057: require('nvim-tree.actions.fs.remove-file')
033.508  000.052  000.052: require('nvim-tree.actions.fs.rename-file')
033.561  000.052  000.052: require('nvim-tree.actions.fs.trash')
033.562  000.411  000.068: require('nvim-tree.actions.fs')
033.670  000.060  000.060: require('nvim-tree.actions.moves.item')
033.728  000.057  000.057: require('nvim-tree.actions.moves.parent')
033.777  000.048  000.048: require('nvim-tree.actions.moves.sibling')
033.778  000.215  000.050: require('nvim-tree.actions.moves')
033.883  000.053  000.053: require('nvim-tree.actions.node.file-popup')
033.943  000.059  000.059: require('nvim-tree.actions.node.open-file')
033.999  000.055  000.055: require('nvim-tree.actions.node.run-command')
034.055  000.055  000.055: require('nvim-tree.actions.node.system-open')
034.056  000.277  000.055: require('nvim-tree.actions.node')
034.158  000.050  000.050: require('nvim-tree.actions.root.change-dir')
034.202  000.043  000.043: require('nvim-tree.actions.root.dir-up')
034.203  000.147  000.054: require('nvim-tree.actions.root')
034.306  000.051  000.051: require('nvim-tree.actions.tree.find-file')
034.405  000.050  000.050: require('nvim-tree.actions.tree.modifiers.collapse-all')
034.467  000.061  000.061: require('nvim-tree.actions.tree.modifiers.expand-all')
034.520  000.052  000.052: require('nvim-tree.actions.tree.modifiers.toggles')
034.521  000.214  000.052: require('nvim-tree.actions.tree.modifiers')
034.574  000.052  000.052: require('nvim-tree.actions.tree.open')
034.630  000.055  000.055: require('nvim-tree.actions.tree.toggle')
034.631  000.427  000.055: require('nvim-tree.actions.tree')
034.632  001.700  000.060: require('nvim-tree.actions')
034.688  000.055  000.055: require('nvim-tree.appearance.diagnostics')
034.811  000.064  000.064: require('nvim-tree.keymap')
034.813  000.123  000.060: require('nvim-tree.help')
034.872  000.058  000.058: require('nvim-tree.marks.navigation')
034.949  000.076  000.076: require('nvim-tree.marks.bulk-delete')
035.008  000.058  000.058: require('nvim-tree.marks.bulk-trash')
035.067  000.058  000.058: require('nvim-tree.marks.bulk-move')
035.170  002.305  000.177: require('nvim-tree.api')
035.180  002.479  000.174: require('nvim-tree.commands')
035.316  000.135  000.135: require('nvim-tree.legacy')
035.371  006.120  000.246: require('nvim-tree')
047.341  019.999  012.769: require('nvim-tree.api')
047.625  000.107  000.107: sourcing /Users/win/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
048.649  000.354  000.354: require('telescope-any')
049.279  000.022  000.022: sourcing /Users/win/.local/share/nvim/lazy/plenary.nvim/plugin/plenary.vim
050.219  000.151  000.151: sourcing /Users/win/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
050.620  000.101  000.101: require('telescope._extensions')
050.624  000.395  000.293: require('telescope')
052.072  000.148  000.148: require('plenary.bit')
052.125  000.051  000.051: require('plenary.functional')
052.147  000.558  000.359: require('plenary.path')
052.157  000.966  000.408: require('plenary.strings')
052.221  000.063  000.063: require('telescope.deprecated')
052.518  000.162  000.162: require('plenary.log')
052.546  000.252  000.090: require('telescope.log')
052.691  000.066  000.066: require('plenary.job')
052.755  000.063  000.063: require('telescope.state')
052.760  000.212  000.084: require('telescope.utils')
052.764  000.541  000.077: require('telescope.sorters')
053.714  002.880  001.309: require('telescope.config')
053.876  000.068  000.068: require('plenary.window.border')
053.956  000.079  000.079: require('plenary.window')
054.050  000.093  000.093: require('plenary.popup.utils')
054.052  000.336  000.096: require('plenary.popup')
054.170  000.117  000.117: require('telescope.pickers.scroller')
054.313  000.141  000.141: require('telescope.actions.state')
054.389  000.074  000.074: require('telescope.actions.utils')
054.557  000.093  000.093: require('telescope.actions.mt')
054.564  000.174  000.081: require('telescope.actions.set')
054.693  000.064  000.064: require('telescope.config.resolve')
054.694  000.129  000.065: require('telescope.pickers.entry_display')
054.755  000.060  000.060: require('telescope.from_entry')
055.050  004.424  000.513: require('telescope.actions')
055.321  000.101  000.101: require('telescope._extensions.file_browser.utils')
056.221  000.897  000.897: require('plenary.scandir')
056.546  000.093  000.093: require('plenary.tbl')
056.548  000.146  000.052: require('plenary.vararg.rotate')
056.549  000.199  000.053: require('plenary.vararg')
056.599  000.049  000.049: require('plenary.errors')
056.601  000.309  000.062: require('plenary.async.async')
056.838  000.048  000.048: require('plenary.async.structs')
056.842  000.143  000.095: require('plenary.async.control')
056.845  000.196  000.052: require('plenary.async.util')
056.846  000.244  000.048: require('plenary.async.tests')
056.847  000.625  000.072: require('plenary.async')
056.898  001.788  000.164: require('telescope._extensions.file_browser.actions')
057.156  000.084  000.084: require('telescope._extensions.file_browser.git')
057.227  000.069  000.069: require('telescope._extensions.file_browser.fs_stat')
057.229  000.247  000.094: require('telescope._extensions.file_browser.make_entry')
057.561  000.052  000.052: require('plenary.class')
057.595  000.164  000.113: require('telescope._')
057.718  000.122  000.122: require('telescope.make_entry')
057.720  000.489  000.203: require('telescope.finders.async_oneshot_finder')
057.865  000.071  000.071: require('telescope.finders.async_static_finder')
057.928  000.062  000.062: require('telescope.finders.async_job_finder')
057.930  000.210  000.077: require('telescope.finders')
057.955  001.056  000.110: require('telescope._extensions.file_browser.finders')
058.218  000.086  000.086: require('telescope.debounce')
058.308  000.089  000.089: require('telescope.mappings')
058.377  000.068  000.068: require('telescope.pickers.highlights')
058.455  000.077  000.077: require('telescope.pickers.window')
058.627  000.106  000.106: require('telescope.algos.linked_list')
058.629  000.173  000.067: require('telescope.entry_manager')
058.721  000.062  000.062: require('telescope.pickers.multi')
058.729  000.712  000.157: require('telescope.pickers')
058.731  000.774  000.063: require('telescope._extensions.file_browser.picker')
058.795  000.063  000.063: require('telescope._extensions.file_browser.config')
058.797  003.745  000.063: require('telescope._extensions.file_browser')
058.950  000.130  000.130: require('lspconfig.util')
059.993  000.091  000.091: require('telescope.previewers.previewer')
060.241  000.246  000.246: require('telescope.previewers.term_previewer')
060.754  000.082  000.082: require('plenary.context_manager')
062.563  000.088  000.088: require('vim.treesitter.language')
062.572  000.182  000.094: require('vim.treesitter.query')
062.669  000.096  000.096: require('vim.treesitter._range')
062.676  000.386  000.107: require('vim.treesitter.languagetree')
062.681  000.469  000.083: require('vim.treesitter')
062.683  000.601  000.133: require('nvim-treesitter.compat')
064.038  001.182  001.182: require('nvim-treesitter.parsers')
064.365  000.325  000.325: require('nvim-treesitter.utils')
064.385  001.610  000.103: require('nvim-treesitter.ts_utils')
064.401  001.718  000.108: require('nvim-treesitter.tsrange')
064.603  000.201  000.201: require('nvim-treesitter.caching')
064.637  002.752  000.232: require('nvim-treesitter.query')
064.694  003.039  000.287: require('nvim-treesitter.configs')
064.696  003.424  000.385: require('nvim-treesitter-textobjects')
065.579  000.528  000.528: require('nvim-treesitter.info')
065.849  000.268  000.268: require('nvim-treesitter.shell_command_selectors')
065.868  001.065  000.269: require('nvim-treesitter.install')
065.954  000.085  000.085: require('nvim-treesitter.statusline')
066.038  000.083  000.083: require('nvim-treesitter.query_predicates')
066.040  001.343  000.111: require('nvim-treesitter')
066.169  000.062  000.062: require('nvim-treesitter.textobjects.shared')
066.172  000.127  000.065: require('nvim-treesitter.textobjects.select')
066.306  000.055  000.055: require('nvim-treesitter.textobjects.attach')
066.366  000.060  000.060: require('nvim-treesitter.textobjects.repeatable_move')
066.370  000.177  000.063: require('nvim-treesitter.textobjects.move')
066.527  000.054  000.054: require('nvim-treesitter.textobjects.swap')
066.595  000.057  000.057: require('nvim-treesitter.textobjects.lsp_interop')
066.603  005.344  000.161: sourcing /Users/win/.local/share/nvim/lazy/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
067.382  000.086  000.086: require('nvim-ts-autotag._log')
067.455  000.071  000.071: require('nvim-ts-autotag.utils')
067.464  000.242  000.085: require('nvim-ts-autotag.internal')
067.465  000.530  000.289: require('nvim-ts-autotag')
067.468  000.542  000.012: sourcing /Users/win/.local/share/nvim/lazy/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
068.455  000.896  000.896: sourcing /Users/win/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
069.887  000.097  000.097: require('nvim-treesitter.indent')
070.468  000.110  000.110: require('nvim-treesitter.locals')
070.471  000.191  000.082: require('nvim-treesitter.incremental_selection')
070.565  000.061  000.061: require('nvim-treesitter.highlight')
070.936  000.072  000.072: sourcing /Users/win/.local/share/nvim/lazy/nvim-ts-context-commentstring/plugin/ts_context_commentstring.lua
070.986  000.416  000.344: require('ts_context_commentstring')
071.312  000.325  000.325: require('ts_context_commentstring.config')
071.324  010.568  002.696: require('nvim-treesitter')
071.328  010.839  000.189: require('telescope.previewers.utils')
072.094  000.765  000.765: require('plenary.filetype')
072.135  011.891  000.288: require('telescope.previewers.buffer_previewer')
072.138  012.345  000.116: require('telescope.previewers')
072.142  012.496  000.151: require('telescope._extensions.media_files')
072.641  000.333  000.333: require('fzf_lib')
072.644  000.499  000.166: require('telescope._extensions.fzf')
073.633  000.057  000.057: require('harpoon.utils')
073.636  000.132  000.075: require('harpoon.logger')
073.852  000.071  000.071: require('harpoon.autocmd')
073.853  000.126  000.055: require('harpoon.buffer')
073.911  000.056  000.056: require('harpoon.extensions')
073.915  000.248  000.065: require('harpoon.ui')
073.972  000.056  000.056: require('harpoon.data')
074.026  000.053  000.053: require('harpoon.config')
074.080  000.053  000.053: require('harpoon.list')
074.139  001.065  000.523: require('harpoon')
074.239  000.056  000.056: require('telescope._extensions.marks')
074.240  001.430  000.310: require('telescope._extensions.harpoon')
074.364  000.061  000.061: require('telescope._extensions.tmux.pane_contents')
074.475  000.050  000.050: require('telescope._extensions.tmux.utils')
074.530  000.053  000.053: require('telescope._extensions.tmux.tmux_commands')
074.531  000.166  000.062: require('telescope._extensions.tmux.sessions')
074.592  000.060  000.060: require('telescope._extensions.tmux.windows')
074.593  000.351  000.064: require('telescope._extensions.tmux')
074.707  026.052  002.409: require('telescope.builtin')
075.234  000.074  000.074: require('lualine_require')
075.429  000.642  000.568: require('lualine')
076.614  000.107  000.107: require('lualine.highlight')
078.039  000.080  000.080: require('lualine.utils.mode')
086.268  000.062  000.062: require('illuminate.util')
086.378  000.106  000.106: require('illuminate.config')
086.446  000.065  000.065: require('illuminate.reference')
086.450  000.480  000.247: require('illuminate.highlight')
086.455  007.558  007.078: require('illuminate.engine')
086.595  000.104  000.104: require('illuminate')
086.696  007.931  000.269: sourcing /Users/win/.local/share/nvim/lazy/vim-illuminate/plugin/illuminate.vim
086.972  000.078  000.078: sourcing /Users/win/.local/share/nvim/lazy/winbar.nvim/plugin/winbar.lua
087.408  000.055  000.055: require('winbar.config')
087.409  000.400  000.345: require('winbar')
087.550  000.050  000.050: require('winbar.utils')
087.722  000.279  000.229: require('winbar.winbar')
088.326  000.518  000.518: sourcing /Users/win/.local/share/nvim/lazy/vim-fugitive/plugin/fugitive.vim
088.391  000.006  000.006: sourcing /Users/win/.local/share/nvim/lazy/vim-fugitive/ftdetect/fugitive.vim
088.942  000.060  000.060: require('gitsigns.async')
089.041  000.098  000.098: require('gitsigns.config')
089.097  000.055  000.055: require('gitsigns.debug.log')
089.099  000.513  000.300: require('gitsigns')
089.671  000.068  000.068: require('ibl.utils')
089.674  000.132  000.063: require('ibl.config')
089.844  000.113  000.113: require('ibl.indent')
089.850  000.176  000.063: require('ibl.hooks')
089.852  000.361  000.054: require('ibl.highlights')
090.070  000.217  000.217: require('ibl.autocmds')
090.179  000.107  000.107: require('ibl.inlay_hints')
090.252  000.071  000.071: require('ibl.virt_text')
090.497  000.181  000.181: require('ibl.scope_languages')
090.500  000.247  000.067: require('ibl.scope')
090.507  001.307  000.304: require('ibl')
091.802  000.706  000.706: require('alpha')
091.996  000.190  000.190: require('alpha.themes.dashboard')
092.420  000.098  000.098: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/editorconfig.lua
092.632  000.144  000.144: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/gzip.vim
092.917  000.017  000.017: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/health.vim
093.124  000.142  000.142: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/man.lua
094.481  000.169  000.169: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
094.739  001.553  001.384: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/matchit.vim
094.967  000.137  000.137: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/matchparen.vim
095.082  000.013  000.013: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/netrwPlugin.vim
095.201  000.074  000.074: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/nvim.lua
095.377  000.095  000.095: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/rplugin.vim
095.458  000.038  000.038: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/shada.vim
095.518  000.011  000.011: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/spellfile.vim
095.615  000.052  000.052: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tarPlugin.vim
095.703  000.045  000.045: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tohtml.vim
095.753  000.009  000.009: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tutor.vim
095.861  000.063  000.063: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/zipPlugin.vim
096.070  000.049  000.049: sourcing /Users/win/.local/share/nvim/lazy/indent-blankline.nvim/after/plugin/commands.lua
096.105  090.659  014.725: require('core.lazy')
096.106  092.077  000.118: require('core')
096.107  092.101  000.024: sourcing /Users/win/.config/nvim/init.lua
096.116  000.695: sourcing vimrc file(s)
096.516  000.033  000.033: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/filetype.lua
096.831  000.063  000.063: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/syntax/synload.vim
096.891  000.301  000.239: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/syntax/syntax.vim
096.900  000.450: inits 3
099.075  002.175: reading ShaDa
099.418  000.343: opening buffers
099.909  000.010  000.010: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/autoload/codeium/util.vim
100.233  000.191  000.191: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/autoload/codeium.vim
100.479  000.102  000.102: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/autoload/codeium/command.vim
100.596  000.984  000.680: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/plugin/codeium.vim
100.822  000.420: BufEnter autocommands
100.824  000.002: editing files in windows
101.133  000.168  000.168: require('illuminate.providers.lsp')
101.241  000.067  000.067: require('illuminate.providers.treesitter')
101.307  000.065  000.065: require('illuminate.providers.regex')
103.713  000.066  000.066: require('ts_context_commentstring.utils')
103.717  000.255  000.189: require('ts_context_commentstring.internal')
104.641  000.082  000.082: require('vim.version')
105.809  004.347: VimEnter autocommands
105.866  000.057: UIEnter autocommands
106.196  000.116  000.116: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/autoload/provider/clipboard.vim
106.201  000.219: before starting main loop
106.894  000.693: first screen update
106.896  000.002: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.011  000.011: --- NVIM STARTING ---
000.102  000.090: event init
000.218  000.116: early init
000.536  000.318: locale set
000.588  000.051: init first window
000.936  000.348: inits 1
000.943  000.007: window checked
000.945  000.001: parsing arguments
001.259  000.026  000.026: require('vim.shared')
001.310  000.022  000.022: require('vim._options')
001.312  000.050  000.028: require('vim._editor')
001.312  000.137  000.061: require('vim._init_packages')
001.314  000.233: init lua interpreter
001.555  000.241: expanding arguments
001.573  000.018: inits 2
001.995  000.421: init highlight
